domain,surface,query,pv,rank,user_rank,tier,own_run,own_code,own_intent,own_leaf,l2,u_ds,p_ds,sim,nn_query,nn_rank,nn_pv,u_nn
教育,assistant_random1k,新能源汽车技术专升本能考哪些院校,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.67559403,新能源汽车技术要学什么,5832,697,
教育,assistant_random1k,李静老师带的班级历年高考平均分多少,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.6235248,高考分数,3542,980,
教育,assistant_random1k,根据《陕西师范大学本科生学籍管理实施细则》，我校本科标准学制四年，最长修业年限一般不超过几年,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.6891704,研究生学制几年,2357,1339,
教育,assistant_random1k,欧亚学院毕业好找工作吗,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,招聘岗位及要求查询,学历教育,U07,0,0.6696772,西安欧亚学院,2911,1132,
教育,assistant_random1k,江苏师范大学的物理学院宿舍会不会重新装修？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,家庭装修方案与报价查询,学历教育,U05,0,0.5601183,江苏师范大学,333,6587,U02
教育,assistant_random1k,沈阳工大2026年录取分数线速查,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,2026年相关信息查询,学历教育,U03,0,0.82195616,哈工大2026录取分数线,3921,918,U03
教育,assistant_random1k,河北青年管理干部学院正定校区何时启用,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,学历教育,U03,0,0.59317553,华北电力大学保定校区,7728,570,
教育,assistant_random1k,河南退役军人成考有哪些学校可以选择,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.675409,河南民办本科院校排名,6656,633,
教育,assistant_random1k,沿流速方向的压強随流速增加是大还是小你给一个肯定回答。,1.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,解答专业技术与安全问题,学历教育,U03,0,0.51384306,强,8213,544,
教育,assistant_random1k,湖南师范大学应用心理学专硕的奖学金有哪些,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.6079615,湖南师范大学,217,8409,U02
教育,assistant_random1k,湖南的分数线,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.93270934,湖南高考分数线,3227,1048,U03
教育,assistant_random1k,现代学徒制和普通全日制哪个更有前景,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U07,0,0.679721,全日制和非全日制的区别,3100,1078,
教育,assistant_random1k,理学控制欲望是缄默吗,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,分析情感关系中的对方心理与动机,学历教育,U04,0,0.45290568,欲望,6860,621,
教育,assistant_random1k,研一什么时候发，是刚开学吗,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询杂项信息,学历教育,U13,0,0.5774514,考研什么时候开始报名和考试,9292,502,
教育,assistant_random1k,福建警察学院是一流学校吗？,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,学历教育,U05,0,0.7494416,福建警察学院,4050,899,U02
教育,assistant_random1k,秋季报名注意事项,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U04,0,0.6377902,高考报名,9330,501,
教育,assistant_random1k,统计学专业适合文科生吗,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,学历教育,U07,0,0.7077528,统计学的就业方向及前景,2095,1472,U04
教育,assistant_random1k,考研2026年340分，能报什么学校2027材料科学与工程985,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,2026年相关信息查询,学历教育,U07,1,0.67111725,研究生报考条件与要求2026,6901,618,
教育,assistant_random1k,胶州周边还有哪些公办单招院校,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.62324667,山东省招生院校官网,3217,1051,
教育,assistant_random1k,菏泽理工大学在菏泽学院哪边？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询地区规划、拆迁与建设项目信息,学历教育,U03,0,0.6924229,菏泽学院,614,4435,U02
教育,assistant_random1k,行政管理至少要考多少科目,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.6667484,行政管理专业是干嘛的,4787,796,
教育,assistant_random1k,规培也需要考试吗,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,学历教育,U06,0,0.5146574,医学考试网官网,9389,498,
教育,assistant_random1k,读高中去打工还可以复读吗,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U07,1,0.6056926,初中毕业考不上高中如何选择学校,8427,535,
教育,assistant_random1k,退学后多久可以参加高考,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U03,0,0.6365988,高考录取时间,5455,729,
教育,assistant_random1k,那其他民办呢,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询学校和教育信息,学历教育,U13,0,0.6752271,民办本科,7855,563,
教育,assistant_random1k,那周文娟和王艳老师对比，他们哪一个提分能力更强了？,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,体育比赛胜负与比分分析查询,学历教育,U07,0,0.45997873,周,4152,881,
教育,assistant_random1k,那按现实搜全网资料角度到底有没有军事化特征而人家性格本来就容易崩溃的,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,生成同人小说与虚构设定内容,学历教育,U13,0,0.5174619,军事人才网官网,1398,2093,
教育,assistant_random1k,那这个材料化学专业在当地进入英国区是不小于这个,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U13,0,0.5755196,材料科学与工程就业方向与前景,2853,1153,
教育,assistant_random1k,都去哪儿了,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询所在位置与归属地,学历教育,U02,0,0.61655086,哪,4865,788,U13
教育,assistant_random1k,重庆工商大学统计学就业前景如何,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,薪资待遇查询,学历教育,U04,0,0.7774217,统计学的就业方向及前景,2095,1472,U04
教育,assistant_random1k,重庆工商职业学院，重庆开放大学，重庆广播电视大学，计算机，大数据技术，软件技术，云应用型技术，更华为技术有限公司，华为ICT学院深度合作袁俊豪计算机，大数据技术，二班负责人带着团队参加软件测试比赛，获得了校级一等奖荣誉证书袁俊豪带着团队，参加软件职业技能大赛，在高职职业本科又捧回了，重庆市银奖袁俊豪一个人，参加学校自学武术比赛，又获得了，校级一等奖，荣誉证书，2024年艾瑞深校友会排名，高职院校全国18重庆第二2025年艾瑞深校友会排名全国11重庆首位2026年艾瑞深校友会软科排名全国7重庆第一合川三期工程，为本科在做准备，建筑面积89，688，66平方米学校现在新增，运动场，游泳池，超大图书馆，篮球场，足球场，毛球场，乒乓球场，学校里面还有小黄车，同学上课终终于不会迟到了学校里面，人工湖，黑天鹅越来越，六七月份，免费打鱼给孩子，冬天吃柑子，高职的的985职教的双一流，华为ICT学院升级了，蒲公英计划，是什么意思袁俊豪专升本，成功，原重庆邮电大学，移通学院，綦江校区，计算机科学与技术有跟华为深度合作袁俊豪说给寝室同学协商好，打比赛继续拿奖，重庆移通学院，綦江校区，理工科有哪些专业理工科有哪些，王牌专业，文科有哪些专业，文科有哪些王牌专业，跟华为合作，更多的专业，重庆移通学院，这五年的排名袁俊豪拿到全日制本科文凭后就可以跟全国985211一起考公考编考研了，这四个计算机专业，哪个对数学最难，要求最高，一个一个排出来多说一点先绍，重庆移通院什么大学大数据技术，对数学的要求，多说一点，两个学，要多说一点，打的字全直接说完袁俊豪拿到全日制本科文凭就可以跟985211一起考公考编考研了，一起去为华为工作，袁俊豪三奖状又有什么用文科妹妹说不好生读书，只有去电子厂打螺丝文科妹妹说，我们学校终于有帅哥了直接说多，重庆开放大学，重庆工商职业学院，重庆广播电视大学是教育局，财政评委的国家，骨干，双高计划b档，中国顶尖高校，六颗星，两个校，什么时间跟华为合作的四个计算机专业，哪个数学最难要求最高，要一个一个的排来，最难重庆移通学院，綦江校区，四期修好了要修五期修，工程，修好了，建筑面积有多宽绿化好不好学校一共有多人重庆开放大学，重庆工商职学院打造应用型本科大学，合川理工科为主理工科强校，文科理科协调发展大数据技术，多说除了双一流大学重庆移通学院首选袁俊豪软件测试比赛，校级一等奖，软件职业技能大赛，重庆银奖，学校自选武术比赛，校级一等奖袁俊豪专升本，大数据技术93分，英语53分高等数学100分一共246分大数据技术，软件技术，计算机科学与技术袁俊豪去华为应聘哪这三个计算机专业，哪个工资最高年终奖最多，累不累两个学校的奖学金，哪个最高双休，袁俊豪，计算机学哪个最好移通学院，计算机哪个是一流专业多说一点，先介绍袁俊豪计算机哪个最好选择面最宽考公的大陆，大数据技术，最不好学吗,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U13,0,0.68688965,重庆工业职业技术大学,862,3369,U02
教育,assistant_random1k,铜陵职业技术学院高一开学时间,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.66310924,铜陵学院,631,4342,U02
教育,assistant_random1k,长春理工和天津理工对比,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,候选对象对比选购,学历教育,U04,0,0.7249725,长春理工,8000,556,U02
教育,assistant_random1k,长沙医学院眼视光专升本录取分数,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,近视手术价格与风险查询,学历教育,U03,0,0.7334893,长沙理工大学录取分数线,8875,517,U03
教育,assistant_random1k,长沙理工和成都理工哪个学校更好,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,候选对象对比选购,学历教育,U07,0,0.6959826,长沙理工大学,43,15107,U02
教育,assistant_random1k,陕西中医药大学助产怎么样,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,查询学校和教育信息,学历教育,U04,0,0.64269483,陕西中医药大学,1057,2779,
教育,assistant_random1k,除了南京传媒，还有哪些江苏院校有该项目,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.6986173,南京传媒学院,1144,2567,
教育,assistant_random1k,零基础备考广东专插本高数，每天需要学习多久,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U07,1,0.5276183,专升本要读几年,3161,1064,
教育,assistant_random1k,青岛科技大学的环艺硕士有啥,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,招聘岗位及要求查询,学历教育,U04,0,0.61287344,青岛科技大学,157,10018,U02
教育,assistant_random1k,非要公务员才有出路吗？不能走走蓝海赛道吗，比如本科直接出社会，尤其211以上的，因为很多企业很看重大学学段的学历，大于等于211的都有优势的,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,招聘岗位及要求查询,学历教育,U07,0,0.7140895,大专考公务员有哪些职位可以选,8954,514,U08
教育,assistant_random1k,高中班干部对高考有帮助吗,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,学历教育,U05,0,0.5074603,高考,6,33737,U02
教育,assistant_random1k,齐齐哈尔大学推免生报名材料有哪些,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,政务办事流程与法律政策查询,学历教育,U08,0,0.64156294,齐齐哈尔大学,539,4804,U02
教育,assistant_random1k,当我的老婆，我认识。长清区教育局,1.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,查询学校和教育信息,教育综合,U02,0,0.59495324,教育局官网,8822,519,U01
教育,assistant_random1k,福建省数学学会官网,1.0,,,user,ai04,NAVIGATE_OFFICIAL_ENTRY_OR_TOPIC_FEED,前往官方入口或话题聚合页,查询网站官网与邮箱登录注册入口,教育综合,U01,0,0.7333939,福建省教育考试院官网,4716,806,U01
教育,assistant_random1k,西城区悠米幼儿园还有其他招聘渠道吗,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,招聘岗位及要求查询,早教,U06,0,0.47972074,幼儿园毕业家长寄语简短,492,5048,U10
教育,assistant_random1k,崔啸的耶鲁教育集团规模如何,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,查询学校和教育信息,留学,U03,0,0.4507576,集美大学属于什么档次,7095,606,
教育,assistant_random1k,德国人理工和人文哪个好,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,候选对象对比选购,留学,U07,0,0.5212921,长春工业大学人文信息学院,4033,901,
教育,assistant_random1k,泰国在职研究生哪个学校最好,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,留学,U07,0,0.6247629,在职研究生,8886,516,U02
教育,assistant_random1k,这种性格在悉尼读书时容易遇到什么挑战,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,生成游戏动漫同人创作并查询虚构设定,留学,U13,0,0.4036016,学历类别有几种,3360,1020,
教育,assistant_random1k,2026年海关公务员报考公告何时发布,2.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,2026年相关信息查询,职业培训,U03,0,0.7419995,2026年部队文职报考时间,4337,853,U03
教育,assistant_random1k,成人本科期间可以考军队文职吗,2.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,招聘岗位及要求查询,职业培训,U07,0,0.74241906,部队招聘文职人员报考条件,7919,559,U06
教育,assistant_random1k,阿克苏哪里可以报名考电工证,2.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,招聘岗位及要求查询,职业培训,U06,0,0.6238988,阿克苏职业技术学院,9390,498,
教育,assistant_random1k,2026年考公考编难度如何,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,2026年相关信息查询,职业培训,U04,0,0.69634444,2026年公务员岗位招录表,8445,534,
教育,assistant_random1k,中国中冶集团要求分公司培训智慧建造师吗,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,企业项目及行业信息查询,职业培训,U05,0,0.57670647,智能建造技术是学什么的 出来能干什么,7239,597,
教育,assistant_random1k,也就说，这三种定价的话，他那个单位完全成本都加了，期间费用的固定成本和变动成本对吗？,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,贷款与存款利息还款计算查询,职业培训,U05,0,0.48368552,追加一份打三个数字,8454,533,
教育,assistant_random1k,今年注会考试有哪些变化,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,政务办事流程与法律政策查询,职业培训,U05,0,0.5907071,中级会计考试时间,9135,507,
教育,assistant_random1k,供电供热供水供气等公用企事业单位应当向社会公开服务标准，资费标准等信息，为市场主体提供安全，便捷，稳定和价格合理的服务,1.0,,,user,ai04,LEGAL_CONSULTATION_AND_OUTCOME_PREDICTION,法律咨询与案件结果预测,政务办事流程与法律政策查询,职业培训,U13,0,0.6068163,信息,9559,492,
