query,bu_leaf,bu_leaf_name,bu_family_final,bu_margin,bu_ambiguous,td_l1,td_confidence,td_margin,td_ambiguous,td_l2
灵芝泡水喝的功效与副作用,23,查询物品功效与作用,25,0.0045,True,PRODUCT_INFO_LOOKUP,0.9864,0.9749,False,PRODUCT_INFO_LOOKUP__2
昙花的吃法和功效,20,功效作用与副作用查询,3,0.1044,False,PRODUCT_INFO_LOOKUP,0.8784,0.837,False,PRODUCT_INFO_LOOKUP__2
胰岛素抵抗是什么意思,16,查询化验检查指标含义与异常原因,30,0.0366,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9347,0.8742,False,MEDICAL_KNOWLEDGE_LOOKUP__2
慢性咽炎怎么能除根,35,呼吸道症状与用药建议查询,39,0.0505,False,TREATMENT_SEEKING,0.9844,0.9792,False,TREATMENT_SEEKING__2
女性右侧疼痛对照表,28,查询身体不适症状原因,33,0.1225,False,SYMPTOM_CAUSE_LOOKUP,0.6528,0.4815,False,SYMPTOM_CAUSE_LOOKUP__2
只有针尖大小的血珠,34,查询皮肤黏膜异常症状与处理建议,38,0.0727,False,MEDICAL_KNOWLEDGE_LOOKUP,0.2574,0.0361,False,MEDICAL_KNOWLEDGE_LOOKUP__3
玉屏风颗粒,25,中药与中成药信息查询,26,0.0331,False,PRODUCT_INFO_LOOKUP,0.8116,0.7138,False,PRODUCT_INFO_LOOKUP__1
灵芝姜黄的功效与作用,23,查询物品功效与作用,25,0.2105,False,PRODUCT_INFO_LOOKUP,0.9613,0.9346,False,PRODUCT_INFO_LOOKUP__2
免疫组化结果怎么看良性还是恶性,30,查询疾病症状与诊疗信息,47,0.0837,False,MEDICAL_KNOWLEDGE_LOOKUP,0.2924,0.0366,False,MEDICAL_KNOWLEDGE_LOOKUP__1
饮料能多喝吗？,13,特定场景饮品饮用适宜性查询,18,0.1876,False,PRODUCT_INFO_LOOKUP,0.4409,0.2435,False,PRODUCT_INFO_LOOKUP__1
含胆固醇高的食物有哪些？,10,查询食物营养与健康影响,42,0.0008,True,MEDICAL_KNOWLEDGE_LOOKUP,0.5515,0.4136,False,MEDICAL_KNOWLEDGE_LOOKUP__2
盐酸氨溴索副作用,24,药品用法与相互作用查询,19,0.0204,False,PRODUCT_INFO_LOOKUP,0.9568,0.9429,False,PRODUCT_INFO_LOOKUP__1
靶向治疗一年的费用是多少钱,36,医疗恢复与检查时间查询,6,0.0234,False,PROVIDER_NAVIGATION_AND_ADMIN,0.9733,0.9593,False,PROVIDER_NAVIGATION_AND_ADMIN__2
腹腔镜手术大概多久能恢复？,36,医疗恢复与检查时间查询,6,0.2193,False,RECOVERY_TIMELINE,0.9826,0.9786,False,RECOVERY_TIMELINE__1
女人40岁下面会变黑特别丑,15,解读个人健康指标与用药疑问,29,0.0139,True,SYMPTOM_CAUSE_LOOKUP,0.5247,0.3645,False,SYMPTOM_CAUSE_LOOKUP__5
枳实消痞丸的副作用,20,功效作用与副作用查询,3,0.0813,False,PRODUCT_INFO_LOOKUP,0.9272,0.8936,False,PRODUCT_INFO_LOOKUP__1
含钙食物有哪些？,10,查询食物营养与健康影响,42,0.123,False,MEDICAL_KNOWLEDGE_LOOKUP,0.5792,0.355,False,MEDICAL_KNOWLEDGE_LOOKUP__2
玉米须可以长期喝吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0047,True,PERMISSION_VERDICT,0.4941,0.1543,False,PERMISSION_VERDICT__1
坦索罗辛的功效,20,功效作用与副作用查询,3,0.0602,False,PRODUCT_INFO_LOOKUP,0.9718,0.9598,False,PRODUCT_INFO_LOOKUP__1
小便尿完过一会又想尿,34,查询皮肤黏膜异常症状与处理建议,38,0.1126,False,SYMPTOM_CAUSE_LOOKUP,0.9027,0.8717,False,SYMPTOM_CAUSE_LOOKUP__5
猫须草能长期喝吗？,13,特定场景饮品饮用适宜性查询,18,0.0903,False,PERMISSION_VERDICT,0.4348,0.2006,False,PERMISSION_VERDICT__1
郁金的功效,20,功效作用与副作用查询,3,0.0296,False,PRODUCT_INFO_LOOKUP,0.8845,0.7934,False,PRODUCT_INFO_LOOKUP__2
打狂犬疫苗打了三针，后两针晚了十几天打可,30,查询疾病症状与诊疗信息,47,0.0347,False,OWN_CASE_VERDICT,0.2519,0.0809,False,OWN_CASE_VERDICT__4
补中益气丸可以长期吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0124,True,PERMISSION_VERDICT,0.2992,0.0378,False,PERMISSION_VERDICT__1
人体缺钾是什么造成的,33,症状原因查询,37,0.0289,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9229,0.8879,False,MEDICAL_KNOWLEDGE_LOOKUP__2
莫匹罗星可以长期使用吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0364,False,PERMISSION_VERDICT,0.4038,0.1897,False,PERMISSION_VERDICT__2
脑溢血的原因,33,症状原因查询,37,0.0135,True,SYMPTOM_CAUSE_LOOKUP,0.5495,0.1596,False,SYMPTOM_CAUSE_LOOKUP__3
三种人不宜吃百香果,10,查询食物营养与健康影响,42,0.0274,False,PRODUCT_INFO_LOOKUP,0.9322,0.8968,False,PRODUCT_INFO_LOOKUP__2
得了艾滋病能活多长时间,30,查询疾病症状与诊疗信息,47,0.0476,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.9391,0.9162,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
脱发是什么原因导致的,33,症状原因查询,37,0.2561,False,SYMPTOM_CAUSE_LOOKUP,0.9736,0.951,False,SYMPTOM_CAUSE_LOOKUP__3
失眠最快入睡的一招,28,查询身体不适症状原因,33,0.0032,True,TREATMENT_SEEKING,0.804,0.7447,False,TREATMENT_SEEKING__1
反流性咽喉炎严重吗能治好吗,35,呼吸道症状与用药建议查询,39,0.0443,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.9853,0.9807,False,DIAGNOSIS_PROGNOSIS_VERDICT__6
胆固醇6.0算高吗,16,查询化验检查指标含义与异常原因,30,0.0605,False,OWN_CASE_VERDICT,0.8552,0.771,False,OWN_CASE_VERDICT__1
心梗有哪些症状,17,查询心脑血管疾病诊疗信息,31,0.0888,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9933,0.9918,False,MEDICAL_KNOWLEDGE_LOOKUP__1
熊胆粉的功效,20,功效作用与副作用查询,3,0.0424,False,PRODUCT_INFO_LOOKUP,0.9879,0.9799,False,PRODUCT_INFO_LOOKUP__2
常吃腐乳有什么好处,11,健康利弊查询,24,0.2598,False,MEDICAL_KNOWLEDGE_LOOKUP,0.5652,0.3441,False,MEDICAL_KNOWLEDGE_LOOKUP__2
阴虚火旺怎么调理,25,中药与中成药信息查询,26,0.0471,False,TREATMENT_SEEKING,0.976,0.965,False,TREATMENT_SEEKING__2
大量喝水尿却很少是怎么回事,32,症状原因查询,36,0.1249,False,SYMPTOM_CAUSE_LOOKUP,0.9808,0.9721,False,SYMPTOM_CAUSE_LOOKUP__5
治疗期间饮食有什么禁忌？,12,病症用药饮食查询,45,0.017,True,TREATMENT_SEEKING,0.6746,0.5081,False,TREATMENT_SEEKING__2
九价疫苗注意事项,30,查询疾病症状与诊疗信息,47,0.046,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6063,0.3856,False,MEDICAL_KNOWLEDGE_LOOKUP__1
解决口苦口干最快的方法,35,呼吸道症状与用药建议查询,39,0.0223,False,TREATMENT_SEEKING,0.8525,0.8121,False,TREATMENT_SEEKING__2
熊胆粉可以长期吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0873,False,PERMISSION_VERDICT,0.5511,0.3407,False,PERMISSION_VERDICT__1
外阴瘙痒怎么能快速止痒,34,查询皮肤黏膜异常症状与处理建议,38,0.0542,False,TREATMENT_SEEKING,0.9857,0.9794,False,TREATMENT_SEEKING__1
药流最佳时间,29,解答月经避孕怀孕相关疑问,41,0.0279,False,TREATMENT_SEEKING,0.5455,0.4143,False,TREATMENT_SEEKING__2
左氧氟沙星治尿道炎,24,药品用法与相互作用查询,19,0.0999,False,PRODUCT_INFO_LOOKUP,0.4226,0.0406,False,PRODUCT_INFO_LOOKUP__1
我想了解补脾益肠丸,25,中药与中成药信息查询,26,0.0137,True,TREATMENT_SEEKING,0.3724,0.1907,False,TREATMENT_SEEKING__2
片仔癀的功效,20,功效作用与副作用查询,3,0.038,False,PRODUCT_INFO_LOOKUP,0.9793,0.9732,False,PRODUCT_INFO_LOOKUP__2
鼻塞一招立马通气,35,呼吸道症状与用药建议查询,39,0.1642,False,TREATMENT_SEEKING,0.8808,0.8453,False,TREATMENT_SEEKING__2
大便干结一粒一粒是什么原因,33,症状原因查询,37,0.1414,False,SYMPTOM_CAUSE_LOOKUP,0.997,0.9958,False,SYMPTOM_CAUSE_LOOKUP__5
性功能旺盛的6个征兆,30,查询疾病症状与诊疗信息,47,0.0039,True,MEDICAL_KNOWLEDGE_LOOKUP,0.8846,0.8139,False,MEDICAL_KNOWLEDGE_LOOKUP__3
维生素b有什么用,20,功效作用与副作用查询,3,0.0432,False,PRODUCT_INFO_LOOKUP,0.5439,0.1451,False,PRODUCT_INFO_LOOKUP__2
腮腺炎会有什么表现,30,查询疾病症状与诊疗信息,47,0.0584,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4644,0.1771,False,MEDICAL_KNOWLEDGE_LOOKUP__1
ppd试验是什么,33,症状原因查询,37,0.0325,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9321,0.8993,False,MEDICAL_KNOWLEDGE_LOOKUP__3
独活寄生丸的功效和作用,20,功效作用与副作用查询,3,0.0985,False,PRODUCT_INFO_LOOKUP,0.9766,0.9643,False,PRODUCT_INFO_LOOKUP__2
红霉素眼膏的作用,20,功效作用与副作用查询,3,0.0296,False,PRODUCT_INFO_LOOKUP,0.9815,0.9731,False,PRODUCT_INFO_LOOKUP__1
长期吃黑豆有什么副作用？,20,功效作用与副作用查询,3,0.0579,False,PRODUCT_INFO_LOOKUP,0.7642,0.6843,False,PRODUCT_INFO_LOOKUP__1
我想了解支气管扩张,17,查询心脑血管疾病诊疗信息,31,0.0004,True,MEDICAL_KNOWLEDGE_LOOKUP,0.3288,0.1928,False,MEDICAL_KNOWLEDGE_LOOKUP__3
当归与黄芪能泡水喝吗？,13,特定场景饮品饮用适宜性查询,18,0.0735,False,EFFICACY_VERDICT,0.3953,0.0862,False,EFFICACY_VERDICT__1
怎么补肝血最快,25,中药与中成药信息查询,26,0.0063,True,TREATMENT_SEEKING,0.9831,0.978,False,TREATMENT_SEEKING__2
肠炎的主要症状,30,查询疾病症状与诊疗信息,47,0.0656,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9628,0.9505,False,MEDICAL_KNOWLEDGE_LOOKUP__1
杜仲功效？,20,功效作用与副作用查询,3,0.0344,False,PRODUCT_INFO_LOOKUP,0.9881,0.9836,False,PRODUCT_INFO_LOOKUP__2
红霉素可以擦伤口吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0476,False,PERMISSION_VERDICT,0.8133,0.7499,False,PERMISSION_VERDICT__2
银杏果的正确吃法和功效,20,功效作用与副作用查询,3,0.0667,False,PRODUCT_INFO_LOOKUP,0.9742,0.9648,False,PRODUCT_INFO_LOOKUP__2
肽对身体有什么副作用,20,功效作用与副作用查询,3,0.1043,False,PRODUCT_INFO_LOOKUP,0.7762,0.5758,False,PRODUCT_INFO_LOOKUP__1
我想了解苏黄止咳胶囊,24,药品用法与相互作用查询,19,0.0525,False,PRODUCT_INFO_LOOKUP,0.5687,0.4186,False,PRODUCT_INFO_LOOKUP__1
灵芝的功效与作用是什么,23,查询物品功效与作用,25,0.1705,False,PRODUCT_INFO_LOOKUP,0.9966,0.9948,False,PRODUCT_INFO_LOOKUP__2
湿气重怎么排湿,31,查询健康症状处理办法,35,0.0405,False,TREATMENT_SEEKING,0.9787,0.9713,False,TREATMENT_SEEKING__2
八段锦晚上能练吗,8,查询食物药物能否食用,16,0.0131,True,PERMISSION_VERDICT,0.3072,0.0817,False,PERMISSION_VERDICT__2
老人临终前为什么发烧？,35,呼吸道症状与用药建议查询,39,0.014,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.7347,0.565,False,DIAGNOSIS_PROGNOSIS_VERDICT__5
灵芝孢子粉可以多吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.1136,False,PRODUCT_INFO_LOOKUP,0.7976,0.6697,False,PRODUCT_INFO_LOOKUP__2
学校饮水机的水安全吗,13,特定场景饮品饮用适宜性查询,18,0.0923,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9032,0.8775,False,MEDICAL_KNOWLEDGE_LOOKUP__2
肺炎疫苗多少钱一针,30,查询疾病症状与诊疗信息,47,0.0135,True,PROVIDER_NAVIGATION_AND_ADMIN,0.9345,0.897,False,PROVIDER_NAVIGATION_AND_ADMIN__2
上腹部正中胀满隐痛可要当心了,28,查询身体不适症状原因,33,0.1219,False,SYMPTOM_CAUSE_LOOKUP,0.8407,0.7968,False,SYMPTOM_CAUSE_LOOKUP__2
带状疱疹（缠腰龙）,30,查询疾病症状与诊疗信息,47,0.0006,True,DIAGRAM_MEDIA_LOOKUP,0.1776,0.0365,False,DIAGRAM_MEDIA_LOOKUP__1
刺梨干果的功效与副作用,23,查询物品功效与作用,25,0.0321,False,PRODUCT_INFO_LOOKUP,0.9545,0.9184,False,PRODUCT_INFO_LOOKUP__2
他达拉非多久起效果,24,药品用法与相互作用查询,19,0.0234,False,DOSAGE_ADMINISTRATION,0.4932,0.2897,False,DOSAGE_ADMINISTRATION__2
康复新液饭前还是饭后吃？,10,查询食物营养与健康影响,42,0.0703,False,DOSAGE_ADMINISTRATION,0.8107,0.7557,False,DOSAGE_ADMINISTRATION__4
女人吃柿子的危害,10,查询食物营养与健康影响,42,0.0567,False,PRODUCT_INFO_LOOKUP,0.6672,0.4216,False,PRODUCT_INFO_LOOKUP__2
女性尿液有油花要紧吗？,34,查询皮肤黏膜异常症状与处理建议,38,0.1065,False,SYMPTOM_CAUSE_LOOKUP,0.4136,0.1787,False,SYMPTOM_CAUSE_LOOKUP__5
眼屎多的原因,33,症状原因查询,37,0.0643,False,SYMPTOM_CAUSE_LOOKUP,0.95,0.9179,False,SYMPTOM_CAUSE_LOOKUP__5
叶酸片有没有副作用,20,功效作用与副作用查询,3,0.0427,False,PRODUCT_INFO_LOOKUP,0.9834,0.9765,False,PRODUCT_INFO_LOOKUP__1
长期喝银耳红枣枸杞汤的坏处,11,健康利弊查询,24,0.0265,False,PRODUCT_INFO_LOOKUP,0.7998,0.7251,False,PRODUCT_INFO_LOOKUP__2
我想了解干扰素凝胶,24,药品用法与相互作用查询,19,0.0692,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4162,0.231,False,MEDICAL_KNOWLEDGE_LOOKUP__3
麦冬怎么吃功效最好？,10,查询食物营养与健康影响,42,0.001,True,PRODUCT_INFO_LOOKUP,0.6306,0.3719,False,PRODUCT_INFO_LOOKUP__2
c反应蛋白高到60多,15,解读个人健康指标与用药疑问,29,0.0159,True,OWN_CASE_VERDICT,0.6063,0.4128,False,OWN_CASE_VERDICT__4
头朝哪个方向睡觉最好,28,查询身体不适症状原因,33,0.0883,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4638,0.2837,False,MEDICAL_KNOWLEDGE_LOOKUP__3
血压低是什么原因,33,症状原因查询,37,0.0159,True,SYMPTOM_CAUSE_LOOKUP,0.8817,0.774,False,SYMPTOM_CAUSE_LOOKUP__3
糖尿病前期一定会发展为糖尿病？,18,血糖与糖尿病管理查询,46,0.1351,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.8806,0.7738,False,DIAGNOSIS_PROGNOSIS_VERDICT__5
我想了解慢性宫颈炎,29,解答月经避孕怀孕相关疑问,41,0.0086,True,MEDICAL_KNOWLEDGE_LOOKUP,0.3271,0.0168,True,MEDICAL_KNOWLEDGE_LOOKUP__1
为什么血压不能连续量？,14,血压问题查询,40,0.1677,False,MEDICAL_KNOWLEDGE_LOOKUP,0.3081,0.1194,False,MEDICAL_KNOWLEDGE_LOOKUP__2
糖尿病早期有哪些症状,18,血糖与糖尿病管理查询,46,0.0626,False,MEDICAL_KNOWLEDGE_LOOKUP,0.985,0.9801,False,MEDICAL_KNOWLEDGE_LOOKUP__1
我想了解急性淋巴细胞白血病,16,查询化验检查指标含义与异常原因,30,0.0187,True,MEDICAL_KNOWLEDGE_LOOKUP,0.6031,0.4348,False,MEDICAL_KNOWLEDGE_LOOKUP__1
迈之灵片的功效是什么呢？,20,功效作用与副作用查询,3,0.1097,False,PRODUCT_INFO_LOOKUP,0.9845,0.9743,False,PRODUCT_INFO_LOOKUP__1
心电图和彩超哪个准确,17,查询心脑血管疾病诊疗信息,31,0.0546,False,ENTITY_COMPARISON,0.5833,0.3929,False,ENTITY_COMPARISON__2
吃奥司他韦还可以吃感冒药吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0676,False,PERMISSION_VERDICT,0.5482,0.1304,False,PERMISSION_VERDICT__2
肿瘤指标ca199指标70,15,解读个人健康指标与用药疑问,29,0.0971,False,OWN_CASE_VERDICT,0.9514,0.9323,False,OWN_CASE_VERDICT__5
一边亲一边摸53分钟会怀孕吗,29,解答月经避孕怀孕相关疑问,41,0.1162,False,REPRODUCTIVE_TIMELINE,0.7607,0.6728,False,REPRODUCTIVE_TIMELINE__1
我想了解洛索洛芬钠片,24,药品用法与相互作用查询,19,0.1422,False,PRODUCT_INFO_LOOKUP,0.7195,0.603,False,PRODUCT_INFO_LOOKUP__1
螺内酯片的作用,20,功效作用与副作用查询,3,0.1097,False,PRODUCT_INFO_LOOKUP,0.9826,0.9726,False,PRODUCT_INFO_LOOKUP__1
维生素ad滴剂连续服用多久,24,药品用法与相互作用查询,19,0.1065,False,DOSAGE_ADMINISTRATION,0.6862,0.4471,False,DOSAGE_ADMINISTRATION__2
龙胆泻肝丸可以服用多长时间,24,药品用法与相互作用查询,19,0.0083,True,DOSAGE_ADMINISTRATION,0.5141,0.2411,False,DOSAGE_ADMINISTRATION__2
如何正确服用二甲双胍缓释片？,24,药品用法与相互作用查询,19,0.1495,False,DOSAGE_ADMINISTRATION,0.8252,0.7945,False,DOSAGE_ADMINISTRATION__3
白带多像水一样流出来怎么回事,32,症状原因查询,36,0.1245,False,SYMPTOM_CAUSE_LOOKUP,0.9952,0.9937,False,SYMPTOM_CAUSE_LOOKUP__5
泡水的黄芪可以吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0919,False,PERMISSION_VERDICT,0.9263,0.8764,False,PERMISSION_VERDICT__1
产后多久就不怕风吹了,36,医疗恢复与检查时间查询,6,0.0556,False,RECOVERY_TIMELINE,0.7279,0.65,False,RECOVERY_TIMELINE__1
经常吃桔子有什么好处和坏处,11,健康利弊查询,24,0.3049,False,PRODUCT_INFO_LOOKUP,0.399,0.0166,True,PRODUCT_INFO_LOOKUP__2
女性自慰正常吗？,19,判断身体症状或检查结果是否正常,32,0.2372,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4777,0.1457,False,MEDICAL_KNOWLEDGE_LOOKUP__3
"被小猫抓伤了,会不会得狂犬病,这几天只要想到狂犬病就好了。",34,查询皮肤黏膜异常症状与处理建议,38,0.0235,False,ACUTE_EMERGENCY_TRIAGE,0.75,0.6511,False,ACUTE_EMERGENCY_TRIAGE__1
足底筋膜炎症状,27,肢体不适症状查询,28,0.1115,False,MEDICAL_KNOWLEDGE_LOOKUP,0.668,0.4588,False,MEDICAL_KNOWLEDGE_LOOKUP__3
胸口有点闷痛,28,查询身体不适症状原因,33,0.0291,False,SYMPTOM_CAUSE_LOOKUP,0.9214,0.903,False,SYMPTOM_CAUSE_LOOKUP__4
我想了解神经纤维瘤,26,查询骨科伤病诊疗与康复信息,43,0.0326,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8111,0.7667,False,MEDICAL_KNOWLEDGE_LOOKUP__3
肺宁颗粒的功效,20,功效作用与副作用查询,3,0.0599,False,PRODUCT_INFO_LOOKUP,0.9838,0.9747,False,PRODUCT_INFO_LOOKUP__2
脑梗吃什么药好,12,病症用药饮食查询,45,0.1971,False,TREATMENT_SEEKING,0.9933,0.9918,False,TREATMENT_SEEKING__2
小米粥升血糖吗,18,血糖与糖尿病管理查询,46,0.1777,False,EFFICACY_VERDICT,0.4666,0.2375,False,EFFICACY_VERDICT__1
复溜穴位的位置图,26,查询骨科伤病诊疗与康复信息,43,0.1497,False,DIAGRAM_MEDIA_LOOKUP,0.9519,0.9435,False,DIAGRAM_MEDIA_LOOKUP__1
肾小球过滤率62.5是不是太低了,16,查询化验检查指标含义与异常原因,30,0.0105,True,OWN_CASE_VERDICT,0.9679,0.9562,False,OWN_CASE_VERDICT__1
胸口的正中间疼是怎么了,28,查询身体不适症状原因,33,0.0522,False,SYMPTOM_CAUSE_LOOKUP,0.7702,0.6728,False,SYMPTOM_CAUSE_LOOKUP__2
水扬酸是什么药,12,病症用药饮食查询,45,0.1068,False,PRODUCT_INFO_LOOKUP,0.8772,0.813,False,PRODUCT_INFO_LOOKUP__1
巨峰葡萄有何功效与作用,23,查询物品功效与作用,25,0.1746,False,PRODUCT_INFO_LOOKUP,0.9836,0.9773,False,PRODUCT_INFO_LOOKUP__2
白血病什么症状,30,查询疾病症状与诊疗信息,47,0.0144,True,MEDICAL_KNOWLEDGE_LOOKUP,0.9887,0.985,False,MEDICAL_KNOWLEDGE_LOOKUP__1
三类乳腺结节严重吗,30,查询疾病症状与诊疗信息,47,0.0796,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.4805,0.2147,False,DIAGNOSIS_PROGNOSIS_VERDICT__1
普罗雌烯乳膏,24,药品用法与相互作用查询,19,0.0747,False,PRODUCT_INFO_LOOKUP,0.9265,0.9062,False,PRODUCT_INFO_LOOKUP__1
人参健脾丸功效,25,中药与中成药信息查询,26,0.0073,True,PRODUCT_INFO_LOOKUP,0.9188,0.8976,False,PRODUCT_INFO_LOOKUP__2
塞来昔布能长期吃吗？,8,查询食物药物能否食用,16,0.0221,False,DOSAGE_ADMINISTRATION,0.4562,0.1154,False,DOSAGE_ADMINISTRATION__1
假胯宽翘二郎腿多久屁股会扁平,26,查询骨科伤病诊疗与康复信息,43,0.0011,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.2771,0.0491,False,DIAGNOSIS_PROGNOSIS_VERDICT__3
叶黄素有副作用吗,20,功效作用与副作用查询,3,0.0812,False,PRODUCT_INFO_LOOKUP,0.9721,0.9603,False,PRODUCT_INFO_LOOKUP__1
五子衍宗丸功效作用,20,功效作用与副作用查询,3,0.0272,False,PRODUCT_INFO_LOOKUP,0.9675,0.9521,False,PRODUCT_INFO_LOOKUP__2
喝豆浆的好处有什么,11,健康利弊查询,24,0.1916,False,PRODUCT_INFO_LOOKUP,0.5223,0.1945,False,PRODUCT_INFO_LOOKUP__2
反流性食管炎的症状表现,35,呼吸道症状与用药建议查询,39,0.0072,True,MEDICAL_KNOWLEDGE_LOOKUP,0.9357,0.9176,False,MEDICAL_KNOWLEDGE_LOOKUP__1
孩子在学校喝水少怎么办,31,查询健康症状处理办法,35,0.0872,False,TREATMENT_SEEKING,0.9632,0.9424,False,TREATMENT_SEEKING__2
主治医师和副主任医师的医疗水平有什么区别,1,医院及医生信息查询,20,0.0133,True,ENTITY_COMPARISON,0.5621,0.2903,False,ENTITY_COMPARISON__2
胆固醇高是什么原因,33,症状原因查询,37,0.0898,False,SYMPTOM_CAUSE_LOOKUP,0.9632,0.9293,False,SYMPTOM_CAUSE_LOOKUP__3
我想了解复方醋酸地塞米松乳膏,24,药品用法与相互作用查询,19,0.0785,False,PRODUCT_INFO_LOOKUP,0.5378,0.3493,False,PRODUCT_INFO_LOOKUP__1
什么降压药好没有副作用,14,血压问题查询,40,0.0051,True,PRODUCT_INFO_LOOKUP,0.3851,0.0402,False,PRODUCT_INFO_LOOKUP__1
草寇的功效与作用有哪些,23,查询物品功效与作用,25,0.1479,False,PRODUCT_INFO_LOOKUP,0.501,0.1511,False,PRODUCT_INFO_LOOKUP__2
隔夜茶可不可以喝？,13,特定场景饮品饮用适宜性查询,18,0.06,False,PERMISSION_VERDICT,0.8625,0.8109,False,PERMISSION_VERDICT__1
男人做爱一个小时正常吗,19,判断身体症状或检查结果是否正常,32,0.2104,False,OWN_CASE_VERDICT,0.5289,0.2524,False,OWN_CASE_VERDICT__2
肺炎吃什么药好得快,12,病症用药饮食查询,45,0.2097,False,TREATMENT_SEEKING,0.9987,0.9979,False,TREATMENT_SEEKING__2
抑郁症有什么征兆,30,查询疾病症状与诊疗信息,47,0.0596,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9893,0.9854,False,MEDICAL_KNOWLEDGE_LOOKUP__1
脑干出血15天还能苏醒吗？,17,查询心脑血管疾病诊疗信息,31,0.0244,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.6849,0.5573,False,DIAGNOSIS_PROGNOSIS_VERDICT__5
多潘立酮片的效果,24,药品用法与相互作用查询,19,0.0669,False,PRODUCT_INFO_LOOKUP,0.9345,0.9031,False,PRODUCT_INFO_LOOKUP__1
嘴角起疱疹,34,查询皮肤黏膜异常症状与处理建议,38,0.096,False,SYMPTOM_CAUSE_LOOKUP,0.6681,0.5664,False,SYMPTOM_CAUSE_LOOKUP__1
仓鼠咬了要打针吗,34,查询皮肤黏膜异常症状与处理建议,38,0.0379,False,ACUTE_EMERGENCY_TRIAGE,0.8024,0.7603,False,ACUTE_EMERGENCY_TRIAGE__1
鸡精味精会影响健康吗？,10,查询食物营养与健康影响,42,0.0595,False,PRODUCT_INFO_LOOKUP,0.485,0.1606,False,PRODUCT_INFO_LOOKUP__1
荆防颗粒的功效与作用,23,查询物品功效与作用,25,0.1454,False,PRODUCT_INFO_LOOKUP,0.9937,0.9919,False,PRODUCT_INFO_LOOKUP__2
体检报告提示幽门螺杆菌阳性怎么办,31,查询健康症状处理办法,35,0.0362,False,TREATMENT_SEEKING,0.9838,0.9777,False,TREATMENT_SEEKING__2
