query,bu_leaf,bu_leaf_name,bu_user_need,bu_leaf_pre_governance,bu_family_pre_governance,bu_family_final,bu_margin,bu_ambiguous,td_l1,td_l1_name,td_user_need,td_confidence,td_margin,td_ambiguous,td_decided_by,td_l2,ref_legacy_l2,ref_legacy_dept,ref_legacy_type,snapshot,run_id,generation
发物有哪些食物,10,查询食物营养与健康影响,用户提交有关食物、保健补充剂或饮食方式的问题后，获得其对体重、胃肠、维生素补充或睡眠的具体影响以及摄入或服用建议后满意。,,,42,0.0462,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.6975,0.5645,False,scored_by_health-pool3_model,MEDICAL_KNOWLEDGE_LOOKUP__2,养生知识,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
脂肪肝注意什么脂肪肝注意什么,16,查询化验检查指标含义与异常原因,用户给出某项化验或检查指标（如血红蛋白、尿蛋白、转氨酶、胆固醇等）的名称或数值，希望获得该指标的含义、偏高或偏低的原因、是否严重以及下一步建议，得到针对该指标的具体解释后即满足。,,,30,0.0971,False,TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,用户针对自己或家人的症状或疾病，要求系统给出可执行的处理方案、药物推荐或调理方法，常为开放性的怎么办/吃什么药/怎么治。,0.7796,0.6688,False,scored_by_health-pool3_model,TREATMENT_SEEKING__2,疾病知识,内科,科普,健康管家Top1w,health-pool3(scored),1
办健康证需空腹吗?,36,医疗恢复与检查时间查询,用户提出具体医疗或健康问题后，获得该问题对应的恢复时间、检查频率、概率或护理要求等明确答案即满足。,,,6,0.0107,True,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.2984,0.0228,False,scored_by_health-pool3_model,MEDICAL_KNOWLEDGE_LOOKUP__3,医疗其它,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
复方甲氧那明胶囊,24,药品用法与相互作用查询,用户获得所问药品或保健品的服用方法、能否同服、服用间隔、副作用、起效时间、剂型或品牌选择等具体说明后即满足。,,,19,0.1136,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.4961,0.1439,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__1,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
气血不足要怎么补身体,10,查询食物营养与健康影响,用户提交有关食物、保健补充剂或饮食方式的问题后，获得其对体重、胃肠、维生素补充或睡眠的具体影响以及摄入或服用建议后满意。,,,42,0.0019,True,TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,用户针对自己或家人的症状或疾病，要求系统给出可执行的处理方案、药物推荐或调理方法，常为开放性的怎么办/吃什么药/怎么治。,0.9798,0.971,False,scored_by_health-pool3_model,TREATMENT_SEEKING__2,疾病知识,中医科,治疗,健康管家Top1w,health-pool3(scored),1
多少度算发烧,15,解读个人健康指标与用药疑问,用户提供自身或家人的症状、化验指标、用药或身体数据后，获得针对这些信息是否正常、风险多大、用药如何调整的评估和建议。,,,29,0.0474,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.8119,0.7152,False,scored_by_health-pool3_model,MEDICAL_KNOWLEDGE_LOOKUP__1,疾病知识,无明确科室,科普,健康管家Top1w,health-pool3(scored),1
肺结节多大需要手术？,36,医疗恢复与检查时间查询,用户提出具体医疗或健康问题后，获得该问题对应的恢复时间、检查频率、概率或护理要求等明确答案即满足。,,,6,0.1281,False,OWN_CASE_VERDICT,判读个人测量值、检查结果或自身发现,用户提供具体的个人数值、检查检验结果、体征描述或已有诊断，要求系统判定其是否正常、严重、危险，或是否需要进一步检查、治疗或住院。,0.3311,0.1246,False,scored_by_health-pool3_model,OWN_CASE_VERDICT__5,疾病知识,内科,手术,健康管家Top1w,health-pool3(scored),1
叶下珠的功效,20,功效作用与副作用查询,用户想了解某个具体事物（药物、食物、植物、身体部位等）的功效、作用、用途、副作用或危害，得到针对该对象的清晰说明后即满足。,,,3,0.0425,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.9897,0.9846,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__2,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
西替利嗪能吃一辈子吗,8,查询食物药物能否食用,用户想知道某种食物、药物或可食用物品在其所述健康状况、搭配或时间条件下能否食用，得到明确的能或不能判断及理由后即满足。,,,16,0.0316,False,DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,用户已指名具体药品，询问如何服用、剂量、频次、疗程、漏服补服、停药或使用时机。,0.3565,0.0482,False,scored_by_health-pool3_model,DOSAGE_ADMINISTRATION__2,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
蛋白粉的吃法？,10,查询食物营养与健康影响,用户提交有关食物、保健补充剂或饮食方式的问题后，获得其对体重、胃肠、维生素补充或睡眠的具体影响以及摄入或服用建议后满意。,,,42,0.0605,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.3476,0.0689,False,scored_by_health-pool3_model,MEDICAL_KNOWLEDGE_LOOKUP__2,医疗其它,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
二甲双胍什么时候吃最好,24,药品用法与相互作用查询,用户获得所问药品或保健品的服用方法、能否同服、服用间隔、副作用、起效时间、剂型或品牌选择等具体说明后即满足。,,,19,0.0487,False,DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,用户已指名具体药品，询问如何服用、剂量、频次、疗程、漏服补服、停药或使用时机。,0.6617,0.542,False,scored_by_health-pool3_model,DOSAGE_ADMINISTRATION__4,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
艾滋病表现有什么,30,查询疾病症状与诊疗信息,用户提出关于某个疾病、症状或检查结果的查询后，得到针对该问题的症状表现、病因、诊断、分期、治疗方案或预后说明即满足。,,,47,0.1032,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.9801,0.9727,False,scored_by_health-pool3_model,MEDICAL_KNOWLEDGE_LOOKUP__1,疾病知识,皮肤科,科普,健康管家Top1w,health-pool3(scored),1
生花生吃了有什么好处,11,健康利弊查询,用户想了解某种食物、饮品、保健品或药物对人体健康可能带来的好处和坏处；获得针对该物品的利弊说明即可满足。,,,24,0.2096,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.8754,0.831,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__2,养生知识,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
吃柿子的坏处是什么？,11,健康利弊查询,用户想了解某种食物、饮品、保健品或药物对人体健康可能带来的好处和坏处；获得针对该物品的利弊说明即可满足。,,,24,0.07,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.6113,0.2954,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__2,养生知识,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
桉柠蒎最多能吃几天,8,查询食物药物能否食用,用户想知道某种食物、药物或可食用物品在其所述健康状况、搭配或时间条件下能否食用，得到明确的能或不能判断及理由后即满足。,,,16,0.0839,False,DOSAGE_ADMINISTRATION,查询具体药物的用法、剂量与疗程,用户已指名具体药品，询问如何服用、剂量、频次、疗程、漏服补服、停药或使用时机。,0.4635,0.3061,False,scored_by_health-pool3_model,DOSAGE_ADMINISTRATION__1,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
吃低芥酸菜籽油的好处和害处,11,健康利弊查询,用户想了解某种食物、饮品、保健品或药物对人体健康可能带来的好处和坏处；获得针对该物品的利弊说明即可满足。,,,24,0.1713,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.5127,0.4001,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__2,养生知识,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
麦角硫因的功效,20,功效作用与副作用查询,用户想了解某个具体事物（药物、食物、植物、身体部位等）的功效、作用、用途、副作用或危害，得到针对该对象的清晰说明后即满足。,,,3,0.0557,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.9696,0.9479,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__1,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
我想了解过敏性咳嗽,35,呼吸道症状与用药建议查询,用户描述咳嗽、喉咙痛、鼻塞、流鼻涕、有痰等呼吸道症状后，获得可能的病因判断（如是否感冒、鼻炎）以及对应的用药或护理建议，即得到满足。,,,39,0.1392,False,MEDICAL_KNOWLEDGE_LOOKUP,查询医学名词、检查、疫苗或疾病定义,用户在不涉及自身具体数值和个案决策的情况下，询问医学名词、缩写、检查、疫苗、疾病、症状等的一般定义、区别或机制。,0.354,0.1138,False,scored_by_health-pool3_model,MEDICAL_KNOWLEDGE_LOOKUP__1,疾病知识,内科,症状,健康管家Top1w,health-pool3(scored),1
枸杞有什么功效,20,功效作用与副作用查询,用户想了解某个具体事物（药物、食物、植物、身体部位等）的功效、作用、用途、副作用或危害，得到针对该对象的清晰说明后即满足。,,,3,0.1538,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.9884,0.9806,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__2,养生知识,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
神经痛吃什么药,12,病症用药饮食查询,用户给出具体病症或症状后，获得针对该病症或症状的可考虑药物或饮食建议，即为满足。,,,45,0.2381,False,TREATMENT_SEEKING,寻求症状或疾病的治疗方案与用药推荐,用户针对自己或家人的症状或疾病，要求系统给出可执行的处理方案、药物推荐或调理方法，常为开放性的怎么办/吃什么药/怎么治。,0.9958,0.9943,False,scored_by_health-pool3_model,TREATMENT_SEEKING__2,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
金水宝胶囊功效是什么,20,功效作用与副作用查询,用户想了解某个具体事物（药物、食物、植物、身体部位等）的功效、作用、用途、副作用或危害，得到针对该对象的清晰说明后即满足。,,,3,0.083,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.9947,0.9925,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__1,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
鱼肝油的作用,20,功效作用与副作用查询,用户想了解某个具体事物（药物、食物、植物、身体部位等）的功效、作用、用途、副作用或危害，得到针对该对象的清晰说明后即满足。,,,3,0.0876,False,PRODUCT_INFO_LOOKUP,查询药品、药材、保健品或食物的基本信息与功效,用户点名一个药、中药材、保健品、食材或疗法，想了解它是什么、治什么、成分、副作用、起效时间或配方等结构化信息。,0.9805,0.9749,False,scored_by_health-pool3_model,PRODUCT_INFO_LOOKUP__2,药品保健品,(无科室),(无类型),健康管家Top1w,health-pool3(scored),1
