层级,类,类名,快照,n,子群,stratum_share,query,typicality_pct,length_pct,pv_raw
叶,30,股票行情与选股建议查询,助手语音1k,78,查询个股与公司层面的消息、公告与进度,0.0897,若若德股份是在哪是在哪哪边上市的,0.622,0.622,
叶,48,银行卡业务查询与办理指导,助手语音1k,48,获取银行/支付业务办理步骤与所需资料,0.3542,怎么样看银行卡是否已经绑定微信,0.76,0.479,
叶,48,银行卡业务查询与办理指导,助手语音1k,48,对“是不是/是A还是B”给出裁决结论,0.2708,卡注销后银行卡会收回吗,0.99,0.219,
叶,48,银行卡业务查询与办理指导,助手语音1k,48,排查账户与交易异常,0.1458,卡APP显示正常但是就是转账显示银行卡状态不正确是什么原因,0.417,0.938,
叶,48,银行卡业务查询与办理指导,助手语音1k,48,解释金融术语与交易/业务规则,0.1042,银行卡的定期,0.927,0.031,
叶,64,查询金融业务数值与代码,助手语音1k,15,查询利率、费率、限额并试算利息/还款,0.4,2017年一万块钱的存款利率是多少,0.767,0.7,
叶,64,查询金融业务数值与代码,助手语音1k,15,请求个股买卖持有决策与涨跌预测,0.2667,格力电器适合攒股收息吗它的历史最高价是多少,0.667,0.8,
叶,64,查询金融业务数值与代码,助手语音1k,15,查询个股与公司层面的消息、公告与进度,0.1333,国医股份申购中签率是多少,0.833,0.4,
叶,47,查询办理信用卡业务,助手语音1k,14,其他非金融意图或无明确意图,0.2143,OPPO那个福利信用卡是咋算的在大明的信用卡了,0.75,0.893,
叶,47,查询办理信用卡业务,助手语音1k,14,解析裸非可报价名称,0.1429,芝麻分芝麻信用,0.679,0.107,
叶,47,查询办理信用卡业务,助手语音1k,14,对“是不是/是A还是B”给出裁决结论,0.1429,晚上10点还款还信用卡有危险吗,0.321,0.75,
叶,47,查询办理信用卡业务,助手语音1k,14,查询利率、费率、限额并试算利息/还款,0.1429,吉林信用卡出账单是多少号,0.464,0.464,
叶,47,查询办理信用卡业务,助手语音1k,14,查询机构联系方式、网点信息及号码归属,0.1429,四川分行信用卡活动参与入口为,0.964,0.643,
叶,47,查询办理信用卡业务,助手语音1k,14,解释金融术语与交易/业务规则,0.1429,信用卡安全码是什么,0.393,0.286,
叶,66,金融行情数据查询,助手语音1k,32,查询个股与公司层面的消息、公告与进度,0.3125,2026年8月1号起实施的个人贷款新规,0.938,0.672,
叶,66,金融行情数据查询,助手语音1k,32,查询可报价品种实时行情与价格,0.2188,东鹏特饮2020的peg,0.25,0.266,
叶,66,金融行情数据查询,助手语音1k,32,请求个股买卖持有决策与涨跌预测,0.1875,凯盛科技2026年下0.5年订单多吗业绩有大幅增长的预期,0.984,0.969,
叶,66,金融行情数据查询,助手语音1k,32,查询利率、费率、限额并试算利息/还款,0.125,银行贷款新政策2026,0.734,0.156,
叶,10,查询转账与账户业务可行性,助手语音1k,42,对“是不是/是A还是B”给出裁决结论,0.3333,银行的积存金可以随时买卖吗,0.964,0.464,
叶,10,查询转账与账户业务可行性,助手语音1k,42,获取银行/支付业务办理步骤与所需资料,0.1429,公户如何转账到私户,0.607,0.167,
叶,10,查询转账与账户业务可行性,助手语音1k,42,解释金融术语与交易/业务规则,0.119,零钱通3大忌,0.179,0.06,
叶,10,查询转账与账户业务可行性,助手语音1k,42,比较两个金融对象并给出取舍,0.0952,银联POS机第1笔钱刷的是民生银行的是到账了第2笔钱刷的是嗯第2笔钱刷的是另外,0.905,0.952,
叶,10,查询转账与账户业务可行性,助手语音1k,42,查询利率、费率、限额并试算利息/还款,0.0714,农商银行转账限额150000怎么转10000都转不出去说是超额了,0.798,0.893,
叶,10,查询转账与账户业务可行性,助手语音1k,42,排查账户与交易异常,0.0714,放心借最晚可以拖多久,0.393,0.226,
叶,70,查询定期存款利率,助手语音1k,18,查询利率、费率、限额并试算利息/还款,0.3333,今年春节开门红银行一万元定期存款利率是多少呢,0.889,0.889,
叶,70,查询定期存款利率,助手语音1k,18,解释金融术语与交易/业务规则,0.1667,银行36个月存单法是什什么回事,0.111,0.472,
叶,70,查询定期存款利率,助手语音1k,18,获取银行/支付业务办理步骤与所需资料,0.1111,那你给我的存款机存,0.472,0.139,
叶,70,查询定期存款利率,助手语音1k,18,对“是不是/是A还是B”给出裁决结论,0.1111,定期存款能变更户主吗,0.417,0.25,
叶,70,查询定期存款利率,助手语音1k,18,比较两个金融对象并给出取舍,0.1111,银行存款存款与存支票的区别是,0.694,0.361,
叶,71,查询价格与金额,助手语音1k,20,其他非金融意图或无明确意图,0.25,里面的大龙多少钱多少币,0.975,0.55,
叶,71,查询价格与金额,助手语音1k,20,查询利率、费率、限额并试算利息/还款,0.2,驾乘险和副驾险乘员险多少钱,0.775,0.675,
叶,71,查询价格与金额,助手语音1k,20,查询可报价品种实时行情与价格,0.2,英伟达市值多少,0.55,0.175,
叶,71,查询价格与金额,助手语音1k,20,解释金融术语与交易/业务规则,0.1,中国五十年代国债是谁买得到起起价多少,0.4,0.95,
叶,71,查询价格与金额,助手语音1k,20,查询个股与公司层面的消息、公告与进度,0.1,长江存储上市后估计的估值有多少亿,0.325,0.825,
叶,27,查询市场行情,助手语音1k,31,查询可报价品种实时行情与价格,0.6774,美国股市行情,0.839,0.323,
叶,27,查询市场行情,助手语音1k,31,查询个股与公司层面的消息、公告与进度,0.129,下周一股市最新预测,0.355,0.774,
叶,50,农业银行及农村信用社服务信息查询,助手语音1k,21,查询机构联系方式、网点信息及号码归属,0.5714,农业银行周六周日营业网点,0.976,0.333,
叶,50,农业银行及农村信用社服务信息查询,助手语音1k,21,获取银行/支付业务办理步骤与所需资料,0.2381,农村信用社在手机上开通银行怎么开,0.595,0.762,
叶,18,查询保险相关业务,助手语音1k,21,对“是不是/是A还是B”给出裁决结论,0.2381,货物运输保险合同不能自由退保吗,0.929,0.571,
叶,18,查询保险相关业务,助手语音1k,21,解释金融术语与交易/业务规则,0.1905,全民级信息系统多久至少开展一次安全保险,0.119,0.833,
叶,18,查询保险相关业务,助手语音1k,21,获取银行/支付业务办理步骤与所需资料,0.1905,怎么买意外保险个人,0.881,0.262,
叶,18,查询保险相关业务,助手语音1k,21,解析裸非可报价名称,0.1905,阳光保险,0.333,0.071,
叶,43,支付方式使用与设置查询,助手语音1k,14,排查账户与交易异常,0.3571,支付成功的钱还能退回来吗,0.857,0.357,
叶,43,支付方式使用与设置查询,助手语音1k,14,对“是不是/是A还是B”给出裁决结论,0.2857,美团月付一旦开通了就取消吗,0.643,0.536,
叶,43,支付方式使用与设置查询,助手语音1k,14,获取银行/支付业务办理步骤与所需资料,0.1429,怎样把社保从微信支付转到支付宝支付,0.536,0.821,
叶,43,支付方式使用与设置查询,助手语音1k,14,解释金融术语与交易/业务规则,0.1429,什么是米配手机线下支付,0.107,0.214,
叶,11,查询金融术语含义,助手语音1k,22,解释金融术语与交易/业务规则,0.8636,溢价是什么意思,0.977,0.114,
叶,53,中国银行服务信息查询,助手语音1k,19,查询机构联系方式、网点信息及号码归属,0.3684,中国银行周六,0.974,0.026,
叶,53,中国银行服务信息查询,助手语音1k,19,排查账户与交易异常,0.1579,中国银行6个月内无呃资金往来需到柜台呃解封需要拿什么手续,0.579,0.947,
叶,53,中国银行服务信息查询,助手语音1k,19,获取银行/支付业务办理步骤与所需资料,0.1053,中国银行的电子回单从哪里查,0.395,0.395,
叶,53,中国银行服务信息查询,助手语音1k,19,查询利率、费率、限额并试算利息/还款,0.1053,中国银行积存金最新优惠,0.816,0.289,
叶,53,中国银行服务信息查询,助手语音1k,19,对“是不是/是A还是B”给出裁决结论,0.1053,中国工商银行可以叫中国银行吗,0.658,0.447,
叶,49,银行信息查询,助手语音1k,48,查询机构联系方式、网点信息及号码归属,0.3958,工商银行卡是几个单位,0.969,0.469,
叶,49,银行信息查询,助手语音1k,48,解析裸非可报价名称,0.1875,北京农商银行,0.906,0.104,
叶,49,银行信息查询,助手语音1k,48,获取银行/支付业务办理步骤与所需资料,0.1667,在银行柜台办理存钱业务,0.51,0.562,
叶,49,银行信息查询,助手语音1k,48,其他非金融意图或无明确意图,0.125,银行最害怕三个投诉,0.438,0.365,
叶,35,货币兑换金额换算查询,助手语音1k,74,查询汇率并换算外币金额,0.973,10000缅币等于多少人民币,0.993,0.608,
叶,67,贷款月供计算,助手语音1k,12,查询利率、费率、限额并试算利息/还款,0.75,公积金贷款500000还30年一个月还多少,0.958,0.667,
叶,67,贷款月供计算,助手语音1k,12,排查账户与交易异常,0.25,借款5000元马上放款微信,0.292,0.208,
叶,19,车险购买与理赔咨询,助手语音1k,23,对“是不是/是A还是B”给出裁决结论,0.4783,车辆保险过期没有去交可以是否上路,0.848,0.717,
叶,19,车险购买与理赔咨询,助手语音1k,23,其他非金融意图或无明确意图,0.2174,摩托车买什么保险,0.652,0.217,
叶,19,车险购买与理赔咨询,助手语音1k,23,解释金融术语与交易/业务规则,0.1304,车辆保险有几种,0.978,0.087,
叶,25,查询股票信息,助手语音1k,48,查询可报价品种实时行情与价格,0.8333,股票各种,0.99,0.052,
叶,31,查询财经门户与市场行情,助手语音1k,10,解析裸非可报价名称,0.4,国泰君安,0.9,0.15,
叶,31,查询财经门户与市场行情,助手语音1k,10,其他非金融意图或无明确意图,0.3,ST柳树的柳柳化是干什么的ST柳化,0.05,0.95,
叶,31,查询财经门户与市场行情,助手语音1k,10,查询可报价品种实时行情与价格,0.2,博迁新材现状,0.15,0.5,
叶,8,查询贷款信息,助手语音1k,20,获取银行/支付业务办理步骤与所需资料,0.2,寻求个人贷款,0.925,0.075,
叶,8,查询贷款信息,助手语音1k,20,对“是不是/是A还是B”给出裁决结论,0.2,大学生助学贷款毕业当年还贷无需支付利息吗,0.775,0.775,
叶,8,查询贷款信息,助手语音1k,20,查询利率、费率、限额并试算利息/还款,0.15,农行房贷能宽限几天,0.125,0.35,
叶,8,查询贷款信息,助手语音1k,20,排查账户与交易异常,0.15,贷款不还,0.975,0.025,
叶,8,查询贷款信息,助手语音1k,20,打开目标页面或获取官方应用入口,0.1,生源地贷款登录入口官网,0.325,0.45,
叶,65,计算存贷款利息,助手语音1k,18,查询利率、费率、限额并试算利息/还款,0.8889,十万元利息是3.5%能拿多少钱一年,0.806,0.556,
叶,17,查询保险公司信息,助手语音1k,22,解释金融术语与交易/业务规则,0.2727,上市公司西部矿业主要是做什么业务为什么业绩相对好,0.591,0.886,
叶,17,查询保险公司信息,助手语音1k,22,查询个股与公司层面的消息、公告与进度,0.1818,上市公司特变电工的全部资料,0.795,0.523,
叶,17,查询保险公司信息,助手语音1k,22,请求个股买卖持有决策与涨跌预测,0.1364,长鑫最受益的10家公司是,0.932,0.386,
叶,17,查询保险公司信息,助手语音1k,22,查询机构联系方式、网点信息及号码归属,0.1364,人民保险公司的电话,0.659,0.159,
叶,17,查询保险公司信息,助手语音1k,22,其他非金融意图或无明确意图,0.0909,中微公司估值偏高,0.75,0.068,
叶,44,支付宝相关操作查询,助手语音1k,33,获取银行/支付业务办理步骤与所需资料,0.4545,支付宝怎么改支付密码,0.924,0.152,
叶,44,支付宝相关操作查询,助手语音1k,33,对“是不是/是A还是B”给出裁决结论,0.2121,绑定支付宝能吗,0.985,0.015,
叶,44,支付宝相关操作查询,助手语音1k,33,打开目标页面或获取官方应用入口,0.0606,宝付支付下载安装,0.212,0.076,
叶,44,支付宝相关操作查询,助手语音1k,33,排查账户与交易异常,0.0606,我的支我的支付宝页面也打上了AI是怎么回事啊,0.136,0.803,
叶,44,支付宝相关操作查询,助手语音1k,33,解释金融术语与交易/业务规则,0.0606,用支付宝付款为什么有时候会多扣几块钱呢,0.318,0.682,
叶,12,金融业务操作与问题处理方法查询,助手语音1k,32,获取银行/支付业务办理步骤与所需资料,0.625,零元付的信息应该怎么关闭,0.734,0.672,
叶,12,金融业务操作与问题处理方法查询,助手语音1k,32,解释金融术语与交易/业务规则,0.1562,周线怎么看周线,0.469,0.156,
叶,12,金融业务操作与问题处理方法查询,助手语音1k,32,排查账户与交易异常,0.125,自动取款机存钱被吞了怎么办,0.516,0.75,
叶,54,建设银行网点与服务查询,助手语音1k,12,查询机构联系方式、网点信息及号码归属,0.5833,沈阳张士开发区建设银行开门了吗,0.792,0.458,
叶,54,建设银行网点与服务查询,助手语音1k,12,获取银行/支付业务办理步骤与所需资料,0.1667,如何在中国建设银行下载新版本怎么操作,0.292,0.75,
叶,54,建设银行网点与服务查询,助手语音1k,12,其他非金融意图或无明确意图,0.1667,需要这是建行的,0.125,0.125,
叶,7,基金净值查询,助手语音1k,11,查询可报价品种实时行情与价格,0.4545,512400基金含哪些股票,0.727,0.545,
叶,7,基金净值查询,助手语音1k,11,解释金融术语与交易/业务规则,0.3636,基金能玩吗,0.955,0.045,
叶,36,人民币及货币信息查询,助手语音1k,21,查询汇率并换算外币金额,0.6667,第五套人民币,0.929,0.333,
叶,36,人民币及货币信息查询,助手语音1k,21,其他非金融意图或无明确意图,0.1905,五元的香港硬币值钱吗,0.238,0.738,
叶,33,查询人民币兑外币汇率,助手语音1k,22,查询汇率并换算外币金额,0.9545,兑换人民币汇率,0.977,0.136,
