sid,query,code
d048367,血压低身体会出现什么症状,NK_XX
d048368,血压偏低是什么原因,NK_XX
d048369,血压偏低是什么原因引起的,NK_XX
d048370,血压偏低的症状和危害,NK_XX
d048371,血压偏低能吃阿司匹林吗,NK_XX
d048372,血压偏高怎么调理才能恢复正常,NK_XX
d048373,血压偏高的卜会肾上腺素升高吗,NK_XX
d048374,血压升高两侧头疼怎么处理,NK_XX
d048375,血压在临界值好几年了,NK_XX
d048376,血压多少为正常,NK_XX
d048377,血压多少才正常,NK_XX
d048378,血压多少才算正常,NK_XX
d048379,血压多少正常,NK_XX
d048380,血压多少算低血压如何改善,NK_XX
d048381,血压异常需要吃药吗？,NK_XX
d048382,血压心率多少属于正常,NK_XX
d048383,"血压忽然正常了,老是犯困怎么回事",NK_XX
d048384,血压怎么算?,NK_XX
d048385,血压检测连续三天是指中间没有间隔的三天吗?然后这三天的平均值也标准?,NK_XX
d048386,"血压正常,脉搏86心慌怎么回事",NK_XX
d048387,血压正常值,NK_XX
d048388,血压正常值是多少范围,NK_XX
d048389,血压正常值范围 最新标准2025,NK_XX
d048390,血压正常是多少标准,NK_XX
d048391,血压正常范围,NK_XX
d048392,血压正常范围多少,NK_XX
d048393,血压正常范围是多少,NK_XX
d048394,血压每天什么时间量比较准确,NK_XX
d048395,血压清晨高压140低压80中午就可能是血压100高压低压60但是没有心跳那些症状没有忽冷忽热一天有几次,NK_XX
d048396,血压男测右好还是左,NK_XX
d048397,血压的正常范围值是多少,NK_XX
d048398,血压突然降下来是怎么回事,NK_XX
d048399,血压舒张压指什么,NK_XX
d048400,血压药吃了水肿怎么回事,NK_XX
d048401,血压血指高多吃什么食物,NK_XX
d048402,血压计17.5/10.8是多少血压,QK
d048403,血压计kpa调回mmhg,QK
d048404,血压计单位怎么调整,QK
d048405,血压计哪个牌子质量好又精准,QK
d048406,血压计哪种测量准,QK
d048407,血压计对比,QK
d048408,"血压计开始时直接到200多,再下来时又降到127,这正常吗",NK_XX
d048409,血压计怎么收完放袋子里,QK
d048410,血压计连续测三次都不一样,QK
d048411,血压过低能吃阿托伐吗,NK_XX
d048412,血压降到什么时候减药,NK_XX
d048413,"血压高124,底64,心跳79正常吗为什么发昏",NK_XX
d048414,"血压高137,低77,心率61正常吗",NK_XX
d048415,血压高220出现呕吐,JZ
d048416,血压高2天能吃一次药吗,NK_XX
d048417,血压高96低压67怎么调理,NK_XX
d048418,血压高一直没有控制左心室增大,NK_XX
d048419,血压高也会水肿吗,NK_XX
d048420,血压高了小腿肌骨会肿吗,NK_XX
d048421,血压高会引起手抖吗,NK_XX
d048422,血压高低和血红蛋白有关系吗,NK_XX
d048423,血压高做肾穿刺有危险吗,NK_SN
d048424,血压高压196低压120吃哪种降压药,NK_XX
d048425,血压高压95低压69正常吗,NK_XX
d048426,血压高可以做膝关节置换术吗,WK_GK
d048427,血压高可以喝金银花水吗,NK_XX
d048428,血压高可以喝鸡汤吗,NK_XX
d048429,血压高吃了一个月的降压药血压偏低怎么办,NK_XX
d048430,血压高吃什么药降血压最快最好,NK_XX
d048431,血压高吃什么降血压最快最好,NK_XX
d048432,血压高吃降压药可以献血吗,NK_XX
d048433,血压高怎么调理才能恢复正常,NK_XX
d048434,血压高怎么降下来最快最有效,NK_XX
d048435,血压高放点血管用吗,NK_XX
d048436,血压高是什么原因引起来的,NK_XX
d048437,血压高是什么原因引起的,NK_XX
d048438,血压高曾经眩晕过然后通过调整运动好多了半个月不吃药睡眠不好偶尔会升高,NK_XX
d048439,血压高有哪些症状出现,NK_XX
d048440,血压高的人能吃水蛭产品吗,NK_XX
d048441,血压高的表现症状是什么,NK_XX
d048442,血压高糖尿病人可以喝麦冬茯苓,NK_XX
d048443,血压高血氧低吗,NK_XX
d048444,血压高血脂高喝奶粉吗,NK_XX
d048445,血压，肝肾好象没有问题，人软困无力,QK
d048446,血友病,NK_XY
d048447,血友病是一种什么病,NK_XY
d048448,血友病是怎么回事,NK_XY
d048449,血同型半胱氨酸高说明什么问题,NK_XX
d048450,血吸虫病的过程是怎样的,GR
d048451,血型,WFPD
d048452,血型有几种类型,JC
d048453,血型检测卡准确吗,JC
d048454,血型父母和孩子血型表,JC
d048455,血型遗传规律表,JC
d048456,血培养为什么抽双侧,JC
d048457,血培养加药敏县级医院可以做吗,JC
d048458,血塘正常值是多少,NK_NF
d048459,血塞通,YP_GENERIC
d048460,血塞通分散片的功效与作用,YP_GENERIC
d048461,血塞通分散片的药效,YP_GENERIC
d048462,血塞通可以和苯磺酸氨氯地平片一起吃吗,NK_XX
d048463,血塞通和丹参长的一样吗,YP_GENERIC
d048464,血塞通的中药名字叫什么,YP_GENERIC
d048465,血塞通的功效和作用主治,YP_GENERIC
d048466,血塞通真的能打通血管堵塞吗,NK_XX
d048467,血小底可以吃利尿药吗,WFPD
d048468,血小板,WFPD
d048469,血小板102正品吗亲,NK_XY
d048470,血小板400正常吗,NK_XY
d048471,血小板8.6是正常吗,NK_XY
d048472,血小板80能自己恢复吗,NK_XY
d048473,血小板不升反降怎么回事儿,NK_XY
d048474,血小板低 白细胞低会不会引起低烧,NK_XY
d048475,血小板低什么原因,NK_XY
d048476,血小板低可以喝五红汤吗,NK_XY
d048477,血小板低吃什么补得快,NK_XY
d048478,血小板低吃啥补得快,NK_XY
d048479,血小板低怎么治疗才能恢复正常,NK_XY
d048480,血小板低是什么原因,NK_XY
d048481,血小板低是什么原因导致的,NK_XY
d048482,血小板低是什么原因引起的,NK_XY
d048483,"血小板低是咋回事,会有什么危害",NK_XY
d048484,血小板低有什么危险,NK_XY
d048485,血小板低流鼻血怎么办,NK_XY
d048486,血小板低能吃西洛他唑,NK_XY
d048487,血小板体积偏低可以吃什么消炎药,NK_XY
d048488,血小板体积分布宽度偏低什么意思,JC
d048489,"血小板减少,心肌酶高怎么回事",NK_XY
d048490,血小板减少有什么危害,NK_XY
d048491,血小板减少能吃降压药吗,NK_XY
d048492,血小板减少腿脚发紫是怎么回事,NK_XY
d048493,血小板减少饮食禁忌,NK_XY
d048494,血小板分布宽度8.30是什么意思,JC
d048495,血小板分布宽度偏低是什么意思,JC
d048496,血小板分布宽度偏低是什么问题,JC
d048497,血小板分布宽度偏高有什么危害,JC
d048498,血小板压低怎么回事,JC
d048499,血小板压积,WFPD
d048500,血小板压积偏高是怎么回事,JC
d048501,血小板压积偏高要警惕四种病,JC
d048502,血小板压积增高是什么意思,JC
d048503,血小板大细胞指的是什么,JC
d048504,血小板平均体积偏低是什么原因,JC
d048505,血小板平均分布宽11.9正常吗,JC
d048506,血小板接近最高临界值,JC
d048507,血小板数目偏高302,JC
d048508,"血小板极速下降,小孩一直高怎么回事",EK
d048509,血小板正常值是多少,JC
d048510,血小板比积0.145正常吗,JC
d048511,血小板比积0.280,JC
d048512,血小板比积偏高说明什么问题,JC
d048513,血小板监测报告单图片,JC
d048514,血小板血红蛋白白细胞一直都在正常值,JC
d048515,血小板计数偏高是什么意思,JC
d048516,血小板计数高是怎么回事,JC
d048517,血小板计数高血小板压积高是怎么回事,JC
d048518,血小板高吃什么药呢,NK_XY
d048519,血小板高是什么原因,NK_XY
d048520,血小板高是什么原因引起的,NK_XY
d048521,血小板高是咋回事,NK_XY
d048522,"血小板高是咋回事,会有什么危害",NK_XY
d048523,血小板高是怎么回事,NK_XY
d048524,血小板高预示着什么疾病,NK_XY
d048525,血少半,WFPD
d048526,血尿十3是什么意思,JC
d048527,血尿呢,WK_MN
d048528,血尿是怎么回事男性,WK_MN
d048529,血崩能吃甲鱼吗,FCK_FK
d048530,血常规,WFPD
d048531,血常规24项对照表解释,JC
d048532,血常规主要看哪几项指标,JC
d048533,血常规十维生素B12十叶酸十维生素D都查吗？,JC
d048534,血常规可以查糖尿病吗,JC
d048535,血常规可以看钙缺乏吗,JC
d048536,血常规和尿常规一般多长时间验一次？,JC
d048537,血常规哪项指标能看出糖尿病,JC
d048538,血常规大小,WFPD
d048539,"血常规异常,还能手术取精吗",NANKE
d048540,血常规是不是,WFPD
d048541,血常规检查主要看哪几项指标,JC
d048542,血常规检查哪些项目,JC
d048543,血常规检查报告单怎么看,JC
d048544,"血常规检查白细胞红细胞正常,血小板低咋回事",NK_XY
d048545,血常规检查需要空腹吗,JC
d048546,血常规检验报告单怎么看,JC
d048547,"血常规正常,超敏C反应蛋白也正常,会是支原体衣原体感染吗",NK_HX
d048548,血常规淋巴细胞百分比43.9正常吗,JC
d048549,血常规白细胞多少正常,JC
d048550,血常规能查出哪些疾病,JC
d048551,血常规能查肝吸虫吗,JC
d048552,血常规那几项比较重要,JC
d048553,血常规隔几天复查,JC
d048554,血常规静脉全血是抽血吗,JC
d048555,血常规项目包括哪些,JC
d048556,血府逐瘀丸,YP_GENERIC
d048557,血府逐瘀丸吃吃停停可以吗,YP_GENERIC
d048558,血府逐瘀丸吃治疗心脏堵塞脑血管堵塞吃多长时间有效,NK_XX
d048559,血府逐瘀丸哪个好,YP_GENERIC
d048560,血府逐瘀丸的作用与功效,YP_GENERIC
d048561,血府逐瘀丸的功效,YP_GENERIC
d048562,血府逐瘀丸的功效与作用,YP_GENERIC
d048563,血府逐瘀口服液对心脏有帮助吗,NK_XX
d048564,血府逐瘀汤,YP_GENERIC
d048565,血府逐瘀汤加黄芪党参,YP_GENERIC
d048566,血府逐瘀汤治疗失眠,NK_SJ
d048567,血府逐瘀汤组成配方,YP_GENERIC
d048568,血府逐瘀胶囊功效与主治,YP_GENERIC
d048569,血府逐瘀胶囊可以与普伐他了同吃吗?可以与吲达帕胺高丘压同吃吗,NK_XX
d048570,血往头上涌然后头晕是更年期症状吗,FCK_FK
d048571,血是红色的是什么血型,JC
d048572,血木通的功效与作用,YP_GENERIC
d048573,血板低吃什么东西补得快,NK_XY
d048574,血栓,WFPD
d048575,血栓心脉宁片的成分,YP_GENERIC
d048576,血栓是什么意思严重吗,NK_XX
d048577,血栓是否堵在斑块破裂处,NK_XX
d048578,血栓是怎么回事血栓是怎么形成的,NK_XX
d048579,"血栓是怎么引起的,能治好吗",NK_XX
d048580,血栓是怎样形成的,NK_XX
d048581,血栓的最快消除方法,NK_XX
d048582,血栓的症状 腿部有危险吗,WK_PW
d048583,血栓的症状+腿部能治好吗,WK_PW
d048584,血栓的症状有哪些表现,NK_XX
d048585,血栓脚抽筋,WK_PW
d048586,血栓蛋白谱查些什么项目,JC
d048587,血栓跟栓塞引起急性脑梗的区别,NK_SJ
d048588,血栓通胶囊的功效和作用主治,YP_GENERIC
d048589,血栓闭塞性脉管炎的辅助检查是波格病又叫什么检查,WK_PW
d048590,血桃的功效和作用,YS
d048591,血检查什么,JC
d048592,血橙复合b族维生素咀嚼片,YS
d048593,血气不足嘴唇颜色会淡吗,ZY
d048594,血气分析操作步骤,JC
d048595,血气分配系数,WFPD
d048596,血氧70多能调理好吗,NK_HX
d048597,血氧84危险吗,NK_HX
d048598,血氧86正常吗女生正常吗,NK_HX
d048599,血氧97用不用吃药头晕是不是缺氧,NK_HX
d048600,血氧低呼吸困难什么原因,NK_HX
d048601,血氧低挂什么科,JY
d048602,血氧低是什么原因造成的,NK_HX
d048603,血氧低是怎么回事,NK_HX
d048604,血氧低能做手术吗,NK_HX
d048605,血氧含量波动大的原因,NK_HX
d048606,血氧在70到80能坚持多久,NK_HX
d048607,血氧多少算正常,NK_HX
d048608,血氧怎么补,NK_HX
d048609,"血氧是什么意思,多少算正常",NK_HX
d048610,血氧测量仪器,JC
d048611,血氧的正常值范围是多少,NK_HX
d048612,血氧饱和93正常吗,NK_HX
d048613,血氧饱和度,NK_HX
d048614,血氧饱和度80多正常吗,NK_HX
d048615,血氧饱和度为什么一直活动一下就向下掉,NK_HX
d048616,血氧饱和度低于90有什么危害,NK_HX
d048617,血氧饱和度正常值是多少,NK_HX
d048618,血氨高能输白蛋白吗,NK_XH
d048619,血沉,JC
d048620,"血沉低是什么意思,是什么原因造成的",JC
d048621,血沉是什么意思,JC
d048622,血沉是查什么,JC
d048623,血沉用什么字母表示,JC
d048624,血沉管为什么会凝血,JC
d048625,血沉高是怎么回事,JC
d048626,血泡需要挑破吗,PF
d048627,血流不好可以跳绳吗,NK_XX
d048628,血浆d-二聚体测定是什么意思,JC
d048629,血浆占血液的百分比是多少?,NK_XY
d048630,血浆和血液的区别,NK_XY
d048631,血浆存储温度,JC
d048632,血海的位置与作用和功效,ZY
d048633,血海的准确位置与功效,ZY
d048634,血海穴,ZY
d048635,血海穴准确位置,ZY
d048636,血液一分钟循环多少次,NK_XX
d048637,血液中的单核细胞,NK_XY
d048638,血液中钾偏高会有何后果,NK_SN
d048639,血液供应不足血管收缩还是舒张,NK_XX
d048640,血液净化的好处与坏处,NK_SN
d048641,血液吃什么药好,NK_XY
d048642,血液和尿液尿肌酐的区别,JC
d048643,"血液感染带有小三阳,重褥疮痂病老人快死之前重的毒,该怎么治疗",GR
d048644,血液感染细菌和病毒严重不,GR
d048645,血液有颗粒是什么原因,NK_XY
d048646,血液检测下午能做吗,JC
d048647,血液病骨髓移植费用一般是多少,JY
d048648,血液粘稠怎么调理最快最有效,NK_XX
d048649,血液细胞检验报告单怎么看,JC
d048650,血液肿瘤科王友群医生,JY
d048651,血液透析室丙肝等经血液传播疾病的防控措施,GR
d048652,血液里有抗原那有抗体吗,NK_FS
d048653,血淀粉酶高是怎么回事,NK_XH
d048654,血清丙氨酸氨基转移酶 谷氨酰基转移酶测定,JC
d048655,血清丙氨酸氨基转移酶高是怎么回事,NK_XH
d048656,血清促甲状腺激素偏高,NK_NF
d048657,血清促甲状腺激素偏高是什么意思,NK_NF
d048658,血清尿酸150正常吗,NK_FS
d048659,血清总胆红素20.3有没有事,NK_XH
d048660,血清总胆红素高怎么回事？,NK_XH
d048661,血清氯偏高一点点,NK_SN
d048662,血清淀粉样蛋白a高是什么原因,JC
d048663,血清淀粉样蛋白高说明什么,JC
d048664,血清球蛋白GLB偏高正常吗,NK_XH
d048665,血清美容液的使用方法,FYL
d048666,血清胆固醇正常值,NK_XX
d048667,血清蛋白13.4高吗,NK_XH
d048668,血清蛋白正常值,NK_XH
d048669,血清铁4.98病理女性严重吗,NK_XY
d048670,血清铁蛋白高说明什么,NK_XY
d048671,血清阳性低是什么意思,WFPD
d048672,血滞通功能主治,YP_GENERIC
d048673,血滤完了可以喝营养餐吗,NK_SN
d048674,血热怎么治疗能除根,ZY
d048675,血热是咋回事,ZY
d048676,血热症状的表现有哪些,ZY
d048677,血热的症状有哪些,ZY
d048678,血热的调理方法,ZY
d048679,血热皮肤瘙痒怎么办用什么药好,ZY
d048680,血燥是什么原因引起的怎么调理,ZY
d048681,血燥皮肤痒最快解决方法,ZY
d048682,血生化异常可能有哪些问题,JC
d048683,血甲怎么查,JC
d048684,血痒底是怎么回事,WFPD
d048685,血痣,PF
d048686,血痣是什么原因引起的,PF
d048687,血痣蜘蛛痣的图片,PF
d048688,血瘀可以吃榴莲管用吗,ZY
d048689,血瘀症状有哪些表现,ZY
d048690,血癌能治愈吗能活多久,NK_XY
d048691,血的结果怎么看正常,JC
d048692,血皮菜的功效与作用,YS
d048693,血稠验血验什么,JC
d048694,血竭别名用量,YP_GENERIC
d048695,血竭的功效与作用,YP_GENERIC
d048696,血管内皮因子261高吗,JC
d048697,血管内皮生长因子,WFPD
d048698,血管堵塞中药调理有效吗,NK_XX
d048699,血管堵塞会出现哪些症状,NK_XX
d048700,血管堵塞吃什么药好疏通见效快,NK_XX
d048701,血管堵塞放支架后多久能恢复,NK_XX
d048702,血管堵塞腿疼怎么办,WK_PW
d048703,血管性帕金森能治愈吗,NK_SJ
d048704,血管断了接上多久能恢复感觉,WK_PW
d048705,血管有瘤怎么办,WK_PW
d048706,血管比发青咋回事？,WK_PW
d048707,血管炎严重了会怎么样,NK_FS
d048708,血管炎指标下降怎么办,NK_FS
d048709,血管炎有什么症状及表现,NK_FS
d048710,血管炎用高锰酸钾有效果吗,NK_FS
d048711,血管炎症,NK_FS
d048712,血管炎能吃芝麻吗,NK_FS
d048713,血管照影有什么副作用和危害,JC
d048714,血管球扩以后血压低怎么解决?,NK_XX
d048715,血管瓷化,WFPD
d048716,血管生成素ANG的副作用和风险,YP_GENERIC
d048717,血管痉挛吃什么药,NK_XX
d048718,血管瘤,WK_PW
d048719,血管瘤1.8X0.9血流强边界清地质软低回声,WK_PW
d048720,"血管瘤是什么病,怎样治疗,严重吗?",WK_PW
d048721,血管瘤是高回声还是低回声,WK_PW
d048722,血管瘤的最佳消除方法,WK_PW
d048723,血管瘤的样子图片,WK_PW
d048724,血管瘤长什么样子图片,WK_PW
d048725,血管的这个解剖结构斑块长在长在的位置示意图,NK_XX
d048726,血管真腔假腔属于夹层吗,NK_XX
d048727,血管紧张素降低要警惕四种病,NK_XX
d048728,血管肿瘤是什么原因引起的啊,WK_PW
d048729,血管运动性鼻炎和过敏性鼻炎的区别,EB
d048730,血管造影一般住院几天,JY
d048731,血管里面不干净怎么办,NK_XX
d048732,血管钙化吃沙棘果有用吗女性,NK_XX
d048733,血粘度都偏低什么原因,NK_XY
d048734,血粘是哪个指标高了,NK_XY
d048735,血精不治疗会怎样,NANKE
d048736,"血精是怎么回事,如何",NANKE
d048737,血糖,WFPD
d048738,血糖10.8正常吗,NK_NF
d048739,血糖18怎么降下来,NK_NF
d048740,血糖30mmol/l约用多少门冬胰岛素,NK_NF
d048741,血糖4.0还能继续力量训练吗,NK_NF
d048742,血糖6.7，相当于美国的多少？,NK_NF
d048743,血糖6.8是不是高了,NK_NF
d048744,血糖63正常吗应该吃什么,NK_NF
d048745,血糖7.3高吗,NK_NF
d048746,"血糖8.5,万能吃方便面吗",NK_NF
d048747,血糖8点3算高吗,NK_NF
d048748,血糖一小时,NK_NF
d048749,血糖三小时后13.6,NK_NF
d048750,血糖下午5点以后测准不准,NK_NF
d048751,血糖不高但尿检有糖怎么办,NK_NF
d048752,血糖不高果糖胺高是什么原因,NK_NF
d048753,血糖中药能调理稳定吗,NK_NF
d048754,血糖什么时间段测最合适,NK_NF
d048755,血糖仪哪个牌子最好最准确一,WFPD
d048756,血糖仪在家怎么测血糖视频,JC
d048757,血糖低于3.9,NK_NF
d048758,血糖低吃什么食物好？,NK_NF
d048759,血糖低的表现症状有哪些,NK_NF
d048760,血糖值在7和8之间能降下来吗,NK_NF
d048761,血糖值多少正常最新标准,NK_NF
d048762,"血糖偏高,早上吃了两个圣女果几片生菜,3分之一窝头",NK_NF
d048763,血糖偏高人可以黑米馒头吃吗?,NK_NF
d048764,血糖偏高可以喝牛奶吗,NK_NF
d048765,血糖偏高怎么调理能恢复正常,NK_NF
d048766,血糖偏高早餐吃饭泡粥可以吗,NK_NF
d048767,血糖偏高能吃奶茶吗女性,NK_NF
d048768,血糖偏高能喝杏仁豆浆吗早餐,NK_NF
d048769,血糖偏高莲藕可以吃吗,NK_NF
d048770,血糖偏高蒸地瓜能吃吗,NK_NF
d048771,血糖动态仪的酶会不会影响影响神经元的恢复,NK_NF
d048772,血糖十五点多严重吗,NK_NF
d048773,血糖升高时会头晕吗,NK_NF
d048774,血糖可不可以喝牛奶,NK_NF
d048775,"血糖多少为正常,多少为高",NK_NF
d048776,血糖多少是正常,NK_NF
d048777,血糖多少正常值,NK_NF
d048778,血糖底了人能吃巧克力吗,NK_NF
d048779,血糖异常会很快危及生命吗？,NK_NF
